year,month,day,country,category,color,position,photo,price,page,time,model,order
2008,7,25,29,4,3,1,1,38,1,10.5163772619619,P1,1
2008,7,30,29,3,14,6,1,48,1,11.7570452349149,C17,6
2008,6,20,29,4,9,4,2,33,3,10.5014762373307,P48,1
2008,5,10,29,3,14,4,1,43,1,14.4315184808394,C12,6
2008,6,3,29,1,1,6,1,33,1,5.74921642867186,A16,3
2008,4,23,29,1,3,4,1,38,1,9.70106750485049,A10,8
2008,4,2,29,4,9,5,1,43,2,14.7244056197866,P33,6
2008,5,21,29,3,2,4,2,48,2,19.3463319121473,C28,19
2008,6,5,29,1,1,1,1,62,2,5.77563178306345,A21,4
2008,6,3,44,1,3,3,1,62,1,4.26369051641861,A8,1
2008,4,27,29,2,12,6,1,52,1,10.674713457165,B16,5
2008,8,12,29,4,4,2,1,38,1,8.97876147514773,P4,2
2008,4,7,9,1,3,3,1,62,1,30.7800818249679,A8,16
2008,4,4,29,1,3,1,1,43,1,5.45998566421397,A2,2
2008,4,11,29,4,14,1,2,33,4,14.7285399138569,P55,16
2008,8,11,29,2,6,5,2,33,2,30.9014744832449,B33,26
2008,6,19,29,4,2,2,1,43,1,8.46677480990536,P6,1
2008,5,30,29,2,6,6,2,38,1,3.75302030714477,B17,1
2008,7,20,29,2,6,3,1,38,1,9.50982646153771,B7,5
2008,6,16,29,4,2,6,2,38,1,8.99338393817585,P17,2
2008,7,17,29,4,11,1,2,33,5,98.2666890831225,P73,92
2008,5,16,29,2,2,5,1,62,1,13.3165086773484,B14,1
2008,4,7,24,2,3,1,2,57,1,9.3993368637173,B2,2
2008,7,18,29,2,2,3,1,57,2,8.63451199877622,B27,3
2008,6,22,29,4,9,5,1,38,4,19.1483684296029,P67,14
2008,7,15,29,4,14,3,2,28,4,9.70746857067261,P63,4
2008,8,3,29,4,7,6,1,33,1,5.2225362002181,P16,2
2008,5,28,29,2,11,2,1,57,2,12.0821316618846,B24,1
2008,6,29,29,4,4,2,1,38,1,8.54794488617399,P4,10
2008,5,12,29,2,2,4,1,67,1,9.29306328424917,B10,5
2008,6,10,29,4,9,5,1,43,2,11.0868996700947,P33,6
2008,4,14,29,4,14,2,2,48,5,16.9193126744351,P78,9
2008,5,4,29,4,2,6,2,38,1,11.3946071542769,P17,1
2008,4,25,46,3,13,3,1,48,1,3.29949136297651,C7,1
2008,6,26,46,1,3,3,1,43,1,11.6278195892619,A7,7
2008,5,13,29,2,12,5,2,62,1,9.93842357870981,B13,1
2008,7,22,29,2,4,1,1,57,1,13.7503134067288,B1,7
2008,5,2,29,2,13,3,1,57,2,13.8730040736085,B26,8
2008,4,7,29,1,3,1,1,43,1,16.5191705436546,A2,5
2008,4,8,29,4,14,5,1,33,3,18.56521990286,P49,10
2008,4,14,29,2,1,3,1,48,1,13.0361354945671,B9,9
2008,4,6,29,2,10,2,1,52,1,6.56145650048241,B4,8
2008,5,2,29,4,2,2,1,43,1,3.40939949423738,P6,1
2008,6,9,9,1,3,2,1,43,1,24.4292212858954,A5,17
2008,4,20,29,3,6,3,1,48,1,3.42670695335865,C9,1
2008,7,28,29,1,3,2,1,43,1,7.58649483617467,A5,1
2008,4,21,29,1,4,2,1,43,3,16.6873895442671,A41,5
2008,6,29,29,1,14,5,2,33,1,2.80155393530047,A15,1
2008,7,17,29,4,6,2,2,28,2,7.30569623357269,P23,3
2008,4,19,29,1,3,1,1,72,1,9.23254741086744,A3,1
2008,5,29,29,3,5,1,2,33,4,16.6298450040427,C57,17
2008,5,16,24,1,3,2,2,38,1,4.90673900805388,A4,2
2008,5,8,24,3,11,2,1,48,1,7.45273252602316,C5,3
2008,6,23,9,2,11,2,1,57,2,3.63506163018984,B24,2
2008,4,5,29,2,9,5,1,38,1,16.6648507899441,B15,9
2008,4,10,9,1,3,3,1,82,1,9.03641614126595,A9,2
2008,5,12,29,3,6,1,2,57,4,8.82802547951119,C56,7
2008,5,29,29,1,3,3,1,62,1,6.42716652719701,A8,1
2008,4,12,29,4,7,6,1,33,1,3.98699033764639,P16,3
2008,5,15,29,1,3,3,1,82,1,18.9951346899715,A9,4
2008,7,17,29,2,10,2,1,52,1,4.69806353627017,B4,8
2008,4,25,29,2,12,5,2,62,1,11.2669018579192,B13,3
2008,4,15,29,2,2,4,1,67,1,8.05015984564085,B10,13
2008,5,7,29,4,14,2,2,48,5,30.9980811886635,P78,30
2008,4,20,9,2,6,3,1,38,1,9.46249622229836,B7,11
2008,4,7,46,3,4,2,1,48,1,5.14515881769293,C4,1
2008,7,22,29,3,12,1,1,43,1,5.66379671379823,C2,6
2008,5,30,29,3,14,6,1,48,1,9.85374265343073,C17,4
2008,4,7,29,4,6,2,2,28,2,11.8953146752363,P23,15
2008,4,3,12,1,14,5,2,33,1,5.55371313477198,A15,1
2008,6,24,29,3,11,3,1,55,3,20.6850354722443,C45,14
2008,5,21,29,1,3,4,1,38,1,6.4535057941018,A10,2
2008,6,4,29,3,13,2,1,28,3,7.09847379879142,C41,3
2008,4,22,29,4,4,5,2,38,1,8.84755228563816,P15,14
2008,5,16,9,2,11,2,1,57,2,4.56661786931576,B24,6
2008,4,2,29,4,6,6,2,38,4,4.56245931780745,P70,2
2008,5,30,29,2,7,2,1,38,2,12.3934897022953,B23,4
2008,5,28,9,3,2,3,1,33,2,27.4521067157805,C25,7
2008,6,3,15,2,7,2,1,38,2,12.9406121789653,B23,3
2008,4,12,29,4,4,4,1,33,1,24.4660346073644,P12,24
2008,8,10,29,3,9,5,1,23,1,3.07873999677144,C14,1
2008,8,5,29,2,2,3,1,57,2,5.5163824387896,B27,1
2008,7,23,29,1,3,4,1,38,1,5.72840136698697,A10,9
2008,4,5,29,3,14,6,1,57,3,7.35647840157915,C54,4
2008,5,11,9,3,13,1,1,48,4,7.92203565039488,C55,2
2008,4,6,29,1,1,5,1,38,2,17.7264359005857,A33,7
2008,7,13,29,3,9,5,1,23,1,5.72177403378718,C14,2
2008,6,19,29,1,4,2,1,43,3,15.7772233034509,A41,7
2008,7,23,29,1,3,2,1,43,1,3.82655263944951,A5,3
2008,5,25,29,1,6,2,1,28,3,23.6702784039973,A42,33
2008,5,19,29,4,7,6,1,33,1,21.7686950821069,P16,5
2008,4,9,29,2,12,1,1,52,1,4.27469091979523,B3,1
2008,4,30,29,4,4,4,2,38,1,3.07285600226873,P11,1
2008,8,4,44,3,2,3,2,48,1,10.7302715494561,C8,3
2008,8,10,24,4,2,6,2,33,4,11.1210879445756,P71,6
2008,5,30,34,3,7,6,1,48,2,7.04954886111028,C34,3
2008,6,19,29,4,7,1,1,23,2,13.7863557689871,P20,7
2008,7,4,9,2,4,1,1,57,1,15.3707931350353,B1,6
2008,4,29,29,2,10,2,1,52,1,8.95190760100489,B4,1
2008,4,12,29,1,3,1,1,43,1,6.73461700287345,A2,2
2008,5,6,9,1,2,4,1,38,1,5.53234812108298,A12,1
2008,6,18,46,1,8,1,1,28,1,4.55296197013399,A1,3
2008,8,8,29,4,3,1,1,38,1,10.3465939150626,P1,4
2008,6,11,29,4,2,3,1,28,1,4.05811637670718,P8,3
2008,7,16,29,2,9,4,1,38,2,24.9939924825416,B28,22
2008,4,2,29,3,9,5,1,23,1,3.16892907783269,C14,1
2008,6,16,29,1,1,6,1,33,1,8.22983126266058,A16,1
2008,7,25,9,1,3,3,1,43,1,13.0689555871197,A7,25
2008,5,18,9,2,3,1,2,57,1,4.71900738596584,B2,3
2008,6,10,29,1,4,2,1,62,2,4.9928098867258,A22,3
2008,7,20,29,1,1,5,1,28,1,13.7886061811207,A13,19
2008,4,22,29,3,13,6,1,28,1,9.70464604388636,C16,1
2008,5,15,29,2,12,6,1,52,1,4.4083191275778,B16,1
2008,8,8,29,4,2,5,2,38,1,3.41212609053115,P14,2
2008,4,11,29,3,6,5,1,20,3,12.83018109206,C51,13
2008,8,6,29,3,4,1,2,28,1,6.29442715085444,C1,1
2008,5,9,9,3,2,3,2,48,1,5.93948842144653,C8,1
2008,6,21,29,2,9,5,1,57,2,5.23267069062018,B31,5
2008,4,29,9,3,14,1,1,57,2,5.28222448514344,C21,1
2008,4,1,9,3,9,6,1,48,1,9.96961553216772,C18,5
2008,6,5,9,1,3,3,1,82,1,13.820577211866,A9,12
2008,6,7,9,2,3,1,2,57,1,11.0290486183602,B2,11
2008,4,11,29,2,9,5,1,57,2,7.61779912002515,B31,1
2008,6,6,9,1,2,5,1,38,2,18.7049610425493,A32,3
2008,6,27,29,1,14,6,2,33,2,15.4613271321898,A35,15
2008,7,2,29,1,4,2,1,43,3,3.68725881707124,A41,1
2008,7,30,29,1,3,4,1,62,1,5.44931549562839,A11,1
2008,4,24,29,4,4,5,1,38,1,3.75221984345159,P13,1
2008,7,17,29,4,4,5,2,38,1,10.8101217660164,P15,7
2008,6,28,29,1,3,3,1,55,2,5.7061954776561,A27,2
2008,5,24,29,1,4,2,1,43,3,10.1045902741817,A41,8
2008,6,16,29,4,9,4,2,33,3,11.482442273415,P48,10
2008,5,5,16,1,2,3,1,38,2,9.66414848591746,A26,7
2008,7,29,29,1,3,2,2,38,1,11.7636185522264,A4,1
2008,7,14,29,1,2,6,1,62,1,6.82501748709209,A17,3
2008,7,20,29,1,3,1,1,72,1,11.8244076909227,A3,4
2008,6,3,29,1,14,5,2,33,1,5.64181008516741,A15,7
2008,4,21,29,3,6,1,2,57,4,7.1720227481543,C56,5
2008,4,8,9,1,1,5,1,28,1,4.9925372918261,A13,1
2008,7,24,29,1,8,1,1,28,1,19.146754005631,A1,1
2008,7,8,29,1,3,4,1,62,1,2.9063088121974,A11,2
2008,4,5,29,2,9,5,1,38,1,9.98589194443385,B15,6
2008,6,20,29,1,2,4,1,38,1,12.7226238156027,A12,2
2008,4,28,46,3,6,1,2,23,1,3.12085995485844,C3,1
2008,5,23,29,4,3,1,1,38,1,10.0013462791882,P1,9
2008,6,10,29,2,10,2,1,52,1,5.88773429229148,B4,3
2008,5,29,29,3,4,1,2,28,1,2.82480163165144,C1,1
2008,4,5,29,3,6,3,1,48,1,10.045172582735,C9,1
2008,5,11,29,1,14,5,2,33,1,5.69082404211305,A15,2
2008,4,3,29,1,2,4,1,38,1,9.23305131017091,A12,7
2008,8,10,29,4,2,2,1,43,1,10.7232227830418,P6,1
2008,4,12,29,3,13,2,1,28,3,7.02660322345343,C41,1
2008,5,6,29,2,7,2,1,38,2,15.9279859103519,B23,12
2008,8,8,29,1,3,1,1,43,1,6.30516989555254,A2,5
2008,7,25,29,4,4,4,1,33,1,4.48524791525265,P12,3
2008,4,14,29,1,3,2,1,43,1,9.50607899677836,A6,2
2008,7,11,29,1,8,1,1,28,1,9.42083555734926,A1,2
2008,4,30,29,2,12,1,1,52,1,6.16388086605056,B3,2
2008,4,29,29,4,4,5,2,38,1,8.66651396645828,P15,8
2008,6,3,29,4,3,1,1,38,1,9.31173294174302,P1,4
2008,4,10,29,2,6,6,2,38,1,6.04716853690083,B17,4
2008,5,29,29,1,2,1,1,62,3,6.35245063239261,A37,8
2008,6,5,9,2,14,2,2,52,1,8.24727843793937,B5,5
2008,6,29,29,2,4,1,1,57,1,3.48387658331418,B1,1
2008,7,26,29,1,1,1,1,62,2,6.10095717636025,A21,2
2008,7,12,29,4,9,4,2,33,3,15.9069817862248,P48,6
2008,4,7,9,2,2,4,1,67,1,10.5862629640333,B10,6
2008,4,24,29,3,14,6,1,48,1,30.0098181794547,C17,18
2008,5,9,29,1,3,4,1,38,1,7.37796832888775,A10,6
2008,8,6,29,1,14,5,2,33,1,7.06879313854773,A15,10
2008,4,1,29,2,2,4,1,67,1,10.0507799711379,B10,6
2008,4,20,29,1,8,1,1,28,1,7.94204151514701,A1,1
2008,7,29,29,4,14,4,1,28,3,10.4679340190588,P47,7
2008,8,10,29,1,3,5,1,60,1,5.5987378336757,A14,2
2008,5,13,29,2,2,5,1,62,1,5.64220283270434,B14,1
2008,4,10,29,3,14,6,1,43,2,14.8222897144722,C36,8
2008,4,8,9,3,2,3,1,33,2,37.247606202214,C25,19
2008,4,13,29,4,2,1,1,48,2,7.34023444325154,P19,3
2008,7,21,24,4,12,4,2,28,4,8.65775829387515,P64,10
2008,8,3,29,1,2,3,1,62,3,24.3963576666063,A43,26
2008,5,1,24,1,3,2,1,43,1,9.75137195199806,A5,1
2008,6,26,29,2,4,1,1,57,1,6.92938786245286,B1,5
2008,5,5,29,2,2,4,1,67,1,7.32444399352832,B10,4
2008,4,17,29,4,3,1,1,38,1,17.3391474976437,P1,27
2008,4,15,29,3,6,1,2,23,1,5.15420282421455,C3,1
2008,7,28,29,4,4,4,1,33,1,21.7865168918854,P12,8
2008,7,22,29,4,4,4,1,33,1,28.339709325069,P12,16
2008,7,3,29,4,14,1,2,33,4,12.2797608213152,P55,10
2008,5,12,46,3,13,2,1,28,3,6.85126198566459,C41,3
2008,6,6,29,4,2,6,2,38,1,15.4505931142936,P17,5
2008,6,5,24,2,9,5,1,38,1,3.47598437160662,B15,4
2008,6,10,9,2,11,2,1,57,2,6.22498104816537,B24,1
2008,6,25,29,4,2,2,2,38,4,13.064730123067,P59,9
2008,5,15,29,1,3,3,1,62,1,5.89440345873212,A8,4
2008,6,9,29,4,12,1,2,33,5,18.615697310201,P74,13
2008,4,22,29,4,4,4,1,33,1,24.206163285082,P12,18
2008,5,30,29,2,11,2,1,57,2,5.81375506428834,B24,10
2008,6,20,29,4,7,2,1,43,5,16.7952402551477,P77,11
2008,5,3,29,4,4,6,1,28,2,2.45545049108643,P35,1
2008,5,20,29,3,14,4,1,43,1,9.94774555343382,C12,6
2008,4,2,29,1,1,1,1,62,2,10.5681203648848,A21,3
2008,5,9,29,1,2,4,1,60,2,27.6718290804235,A29,14
2008,8,11,29,2,12,1,1,52,1,9.17070470061008,B3,2
2008,4,13,29,1,3,2,1,43,1,7.36823002021733,A5,8
2008,7,14,29,1,2,6,1,62,1,6.33690713063179,A17,16
2008,5,17,29,3,9,6,1,48,1,5.64388908614068,C18,1
2008,6,13,29,1,6,2,1,28,3,8.090320833133,A42,5
2008,4,4,29,2,1,3,1,48,1,7.51906298613515,B9,3
2008,5,5,9,2,2,4,1,67,1,7.49744671306344,B10,6
2008,4,17,29,2,10,2,1,52,1,14.0406109534557,B4,4
2008,4,5,29,2,4,1,1,57,1,4.36044879261065,B1,4
2008,5,24,29,1,3,4,1,62,1,12.5742854314076,A11,24
2008,6,12,9,3,2,4,2,28,2,8.36783548521358,C30,5
2008,8,8,29,4,4,6,1,28,2,26.3695295041377,P35,15
2008,7,23,29,1,1,1,1,62,2,5.00024362589915,A21,2
2008,7,13,29,4,14,4,1,28,3,14.5736049971792,P47,5
2008,7,1,29,4,2,6,1,43,2,35.6588070701351,P36,30
2008,5,5,29,4,4,4,1,33,1,16.5089191692786,P12,3
2008,5,11,29,3,6,2,1,33,1,6.81380106789356,C6,2
2008,6,5,16,3,9,6,1,48,1,11.1127012193179,C18,4
2008,6,10,29,1,2,4,1,38,1,4.01911349249926,A12,6
2008,5,25,29,1,2,6,1,62,1,17.7427576880842,A17,8
2008,5,12,9,3,11,3,1,55,3,12.8939851808377,C45,9
2008,4,7,24,3,6,5,1,20,3,11.00622530325,C51,5
2008,4,20,29,4,7,1,1,23,2,4.37067717051157,P20,3
2008,7,13,29,3,6,5,1,33,1,12.3420740771556,C15,4
2008,4,16,29,1,14,5,2,33,1,13.3807379848737,A15,1
2008,4,13,29,1,4,1,1,38,3,10.3601656653899,A39,5
2008,6,26,29,1,2,1,1,62,3,21.3868885032647,A37,39
2008,4,3,46,2,6,3,1,38,1,11.7275574294231,B7,1
2008,5,22,29,2,11,2,1,57,2,14.3055921323965,B24,1
2008,5,13,29,4,2,2,1,43,1,10.0141299324207,P6,4
2008,4,11,29,4,7,6,1,33,1,16.0268178073092,P16,2
2008,5,15,29,3,11,3,1,48,2,10.9544612074199,C27,3
2008,6,10,29,4,14,2,1,28,4,20.1752514105891,P60,24
2008,6,19,29,3,14,4,1,43,1,5.83541578553652,C12,1
2008,4,27,29,2,9,4,1,57,2,7.80743628708681,B30,2
2008,4,18,29,4,4,4,2,38,1,12.1377039710484,P11,6
2008,7,17,29,3,14,2,2,48,4,25.4582723042713,C58,20
2008,5,29,29,3,9,4,2,28,1,8.49749782766048,C10,1
2008,6,8,29,3,13,6,1,28,1,15.4665527249167,C16,1
2008,7,22,29,4,12,4,2,28,4,10.2748565481332,P64,6
2008,6,16,29,3,9,4,2,28,1,6.28845533814064,C10,6
2008,5,14,29,3,12,1,1,43,1,8.71510175119123,C2,2
2008,6,3,29,2,6,6,2,38,1,12.3302257764186,B17,18
2008,4,21,29,4,9,4,2,33,3,17.191665859872,P48,4
2008,4,20,29,3,11,3,1,48,2,22.748188582544,C27,14
2008,7,26,29,4,4,3,2,28,1,7.39889621963673,P7,3
2008,4,8,29,1,3,2,2,38,1,8.56881689651461,A4,2
2008,4,3,46,2,6,6,2,38,1,11.8342885417475,B17,2
2008,6,17,29,1,14,5,2,33,1,10.9348011816366,A15,3
2008,4,14,29,4,14,1,1,43,3,8.88200359773423,P39,4
2008,5,23,29,4,4,1,1,43,4,17.9950695837288,P57,13
2008,8,8,29,4,7,6,1,33,1,6.51637950106,P16,1
2008,7,15,29,4,2,2,1,43,1,4.6529816257867,P6,2
2008,6,24,29,2,2,2,1,67,2,3.83965952130921,B22,2
2008,4,5,9,1,4,2,1,43,3,11.1374001830462,A41,17
2008,6,26,29,1,2,4,1,60,2,21.7577454160736,A29,4
2008,4,2,29,2,6,5,1,38,2,7.4885377639311,B32,3
2008,4,11,29,1,2,6,1,62,1,10.2022720398781,A17,16
2008,5,4,29,4,3,1,1,38,1,16.4868694975953,P1,2
2008,5,26,29,1,3,1,1,43,1,5.21322191115677,A2,2
2008,4,7,29,4,4,5,2,38,1,7.42838352548607,P15,18
2008,6,25,29,2,6,6,2,38,1,6.35247080041812,B17,2
2008,4,28,29,4,7,6,1,33,1,8.17062594655626,P16,3
2008,4,11,29,3,14,1,1,57,2,10.3363890477285,C21,8
2008,7,6,29,4,6,4,2,48,5,31.3627334578767,P82,2
2008,5,14,29,2,12,6,1,52,1,6.35299746500711,B16,3
2008,4,2,29,3,7,4,1,33,1,4.87953496517872,C11,1
2008,8,12,29,1,2,4,1,38,1,8.34870972563237,A12,7
2008,4,9,29,2,12,6,1,52,1,4.07933952817559,B16,2
2008,4,12,46,1,3,3,1,43,1,3.40382748346049,A7,1
2008,5,2,29,1,6,4,1,38,2,3.87614891782923,A30,2
2008,7,1,29,2,4,1,1,57,1,4.77635814475419,B1,2
2008,4,23,29,2,9,4,1,57,2,23.0730059439064,B30,1
2008,4,25,29,3,14,6,1,43,2,15.8321153006352,C36,1
2008,5,27,29,1,2,4,1,38,1,19.0377945687941,A12,8
2008,4,16,29,3,9,5,1,23,1,18.2038588992482,C14,2
2008,5,7,29,4,1,3,2,28,4,13.6034331038844,P61,9
2008,8,12,29,4,4,4,1,33,1,12.7918212444105,P12,7
2008,7,23,29,4,2,2,2,38,4,7.8790899288232,P59,2
2008,5,29,29,3,6,2,1,33,1,7.8703138223645,C6,3
2008,5,28,29,2,6,5,1,38,2,10.4848422596248,B32,7
2008,4,1,21,3,5,2,2,52,4,42.271523502872,C59,25
2008,4,19,29,3,6,3,1,48,1,9.77379114447093,C9,1
2008,4,10,29,4,2,5,2,38,1,13.943625475602,P14,1
2008,5,22,29,1,6,2,1,28,3,19.400430833198,A42,17
2008,6,19,9,3,6,4,2,52,2,10.2215159060996,C29,5
2008,5,22,9,3,6,5,1,33,1,13.5376077691868,C15,8
2008,4,25,29,1,2,1,2,38,2,13.2425639258849,A20,10
2008,6,18,46,3,12,1,1,43,1,2.82829840174836,C2,6
2008,5,31,9,2,9,5,1,38,1,13.0437851778354,B15,2
2008,5,7,29,2,1,3,1,48,1,5.79995707123543,B9,1
2008,7,15,29,2,2,4,1,67,1,8.57072317235764,B10,1
2008,6,6,29,3,9,4,2,28,1,8.41289068891462,C10,5
2008,7,31,46,4,4,4,1,33,1,4.49069208595382,P12,2
2008,4,1,29,2,7,2,1,38,2,8.81094836516648,B23,9
2008,4,9,46,1,8,1,1,28,1,6.48047606291646,A1,1
2008,6,6,29,3,11,2,1,48,1,8.13224126613362,C5,3
2008,7,2,29,4,1,3,2,28,4,23.8171516354294,P61,6
2008,7,7,24,4,7,6,1,33,1,3.02575795261362,P16,1
2008,5,1,29,1,2,1,1,62,3,11.1646760760278,A37,5
2008,7,20,29,4,4,5,2,38,1,4.69542439013027,P15,1
2008,4,1,9,2,13,3,1,57,2,8.01738658007366,B26,5
2008,5,20,9,3,9,5,1,23,1,12.9549261135253,C14,8
2008,7,16,44,2,4,1,1,57,1,7.55180818081133,B1,1
2008,4,21,9,1,3,1,1,43,1,8.73489905025703,A2,2
2008,6,23,29,4,7,2,1,43,5,54.0033541079522,P77,55
2008,4,22,29,2,2,3,1,57,2,12.8730772812404,B27,1
2008,5,12,29,3,14,6,1,43,2,7.91596696859608,C36,3
2008,4,1,9,1,1,1,1,62,2,12.7458303367121,A21,40
2008,6,20,29,3,11,2,1,48,1,3.63866603973848,C5,1
2008,7,10,29,2,12,5,2,62,1,4.69805397232137,B13,14
2008,7,14,24,1,3,4,1,62,1,5.13499002692118,A11,1
2008,8,5,44,3,14,2,2,48,4,6.6276070658661,C58,1
2008,7,10,29,3,13,3,1,48,1,4.45484852953094,C7,3
2008,4,7,29,3,5,2,2,52,4,13.0417203320475,C59,8
2008,5,28,29,2,9,5,1,38,1,13.2911042325367,B15,14
2008,5,14,29,2,10,2,1,52,1,2.77444732584387,B4,4
2008,5,19,29,1,14,5,2,33,1,23.5731354134638,A15,1
2008,4,20,29,2,4,1,1,57,1,9.51079494962904,B1,8
2008,5,20,29,1,8,1,1,28,1,2.37231821757006,A1,1
2008,8,6,29,3,5,2,2,52,4,14.2740074752432,C59,14
2008,5,7,29,3,9,4,2,28,1,7.48404235579284,C10,1
2008,7,14,29,2,2,3,1,57,2,8.81933441004811,B27,5
2008,6,29,29,2,9,4,1,57,2,13.0150418921409,B30,4
2008,8,10,29,2,11,2,1,57,2,8.02118890494358,B24,4
2008,5,6,29,4,3,1,1,38,1,2.04446671374016,P1,6
2008,7,10,29,2,2,4,1,67,1,5.38409146796298,B10,7
2008,5,28,29,1,14,5,2,33,1,10.7910802718595,A15,6
2008,4,21,29,1,2,4,1,38,1,8.79542056809022,A12,7
2008,5,3,29,1,14,5,2,33,1,4.68488796772714,A15,1
2008,6,1,29,1,2,4,1,38,1,7.2239209016813,A12,1
2008,7,24,29,3,5,1,2,33,4,9.70015982472398,C57,6
2008,6,13,29,4,4,5,2,38,1,14.8964405016281,P15,16
2008,7,9,29,2,2,4,1,67,1,6.42954120315596,B10,3
2008,6,15,29,4,7,6,1,33,1,5.69814189957409,P16,3
2008,7,15,3,4,2,6,1,28,1,7.60742133204529,P18,4
2008,4,23,9,3,11,2,1,48,1,8.02304195272071,C5,3
2008,5,5,29,1,3,2,2,38,1,7.56070230126648,A4,2
2008,5,6,29,3,3,2,1,43,2,9.35668265310209,C23,6
2008,5,21,29,1,6,4,1,38,2,16.0550217449898,A30,11
2008,4,2,29,3,6,4,2,52,2,6.45455645365394,C29,1
2008,6,22,29,2,13,3,1,57,2,3.50225444115903,B26,3
2008,6,6,16,3,9,5,1,23,1,14.8024602991891,C14,10
2008,6,29,29,3,13,2,1,28,3,26.4616271313793,C41,1
2008,6,1,29,1,4,2,1,43,3,7.03653952216828,A41,9
2008,5,16,29,1,2,5,1,38,2,6.66818957813948,A32,1
2008,8,12,29,2,11,2,1,57,2,17.9085915249359,B24,3
2008,5,2,29,1,6,4,1,38,2,3.73995638285207,A30,1
2008,6,19,29,4,6,4,2,48,5,16.9016007380572,P82,6
2008,5,7,29,1,3,2,2,38,1,10.847862677144,A4,7
2008,7,14,29,2,10,2,1,52,1,7.48090564505578,B4,1
2008,7,19,29,1,3,4,1,62,1,5.4759298963741,A11,1
2008,4,8,29,4,3,1,1,38,1,6.23799349656324,P1,4
2008,8,8,29,3,6,1,2,23,1,39.354899194631,C3,32
2008,5,14,29,3,9,5,1,23,1,17.55088874195,C14,11
2008,8,5,29,1,3,4,1,62,1,6.56627321697621,A11,1
2008,4,9,29,2,10,2,1,52,1,7.1827009864193,B4,5
2008,5,18,9,2,2,5,1,62,1,9.60148827961445,B14,6
2008,6,7,29,1,1,5,1,38,2,7.22127989642798,A33,8
2008,6,16,29,4,4,2,1,38,1,11.1552795135676,P4,5
2008,7,3,29,1,3,1,1,43,1,8.68321174742469,A2,5
2008,4,28,29,4,14,5,1,33,3,33.0806096595426,P49,32
2008,6,15,29,2,1,3,1,48,1,5.14744252209201,B9,5
2008,4,18,29,2,6,5,2,33,2,17.7078987375831,B33,12
2008,5,21,9,3,7,6,1,48,2,24.746995047672,C34,32
2008,8,8,29,1,2,6,1,62,1,9.02680374051382,A17,3
2008,7,31,29,2,12,1,1,67,2,9.94709040536265,B21,3
2008,7,25,29,1,14,5,2,33,1,10.6396590768167,A15,5
2008,6,2,9,2,9,4,1,57,2,8.67927850013509,B30,6
2008,4,29,9,1,14,6,2,33,2,17.107280714678,A35,18
2008,5,28,29,4,7,2,1,43,5,10.320185343245,P77,3
2008,4,15,29,4,2,3,1,28,1,6.75893316344226,P8,3
2008,4,9,29,4,6,4,2,48,5,14.4351870281354,P82,4
2008,5,14,29,4,6,6,2,38,4,25.3100362548849,P70,7
2008,6,10,29,4,9,4,2,43,4,6.91259798561189,P65,2
2008,4,30,9,3,6,3,2,28,3,6.66478484275958,C43,3
2008,4,5,29,4,14,4,1,28,3,18.1928696789017,P47,12
2008,7,19,21,1,1,6,1,33,1,8.07565182646404,A16,3
2008,5,7,9,3,2,5,1,33,2,46.8248830192836,C32,42
2008,6,10,29,2,10,2,1,52,1,13.5844582850101,B4,3
2008,4,5,29,1,4,6,1,38,1,7.0672876796403,A18,3
2008,7,3,29,3,14,6,1,48,1,4.39789459415148,C17,1
2008,4,5,29,4,2,1,1,48,1,8.39992452918791,P3,4
2008,4,5,29,1,3,2,2,38,1,6.56919206112121,A4,12
2008,7,6,29,1,2,4,1,60,2,15.9781353594018,A29,5
2008,8,8,29,2,2,4,1,38,1,8.64086342424464,B12,6
2008,6,12,29,3,6,1,2,57,4,12.8089244246001,C56,15
2008,7,1,29,3,9,5,1,48,1,21.9763642053324,C13,1
2008,5,5,29,4,11,3,2,28,3,14.368592167547,P44,9
2008,6,21,29,2,2,4,1,67,1,8.74225509014675,B10,3
2008,4,21,29,4,6,6,2,38,4,12.388190569436,P70,7
2008,5,29,29,1,1,6,1,33,1,13.4929311070471,A16,13
2008,7,28,29,1,6,4,1,38,2,8.23456778002993,A30,1
2008,4,8,29,3,6,3,1,48,1,9.73483118529846,C9,1
2008,5,18,29,3,11,2,1,48,1,5.97818238427466,C5,1
2008,4,1,46,3,11,2,1,48,1,7.96109973839663,C5,1
2008,4,1,29,4,3,1,1,38,1,22.0163123529869,P1,31
2008,4,16,29,4,4,5,2,38,1,4.01937038719261,P15,1
2008,7,19,9,2,12,5,2,62,1,4.44221638000144,B13,1
2008,5,23,29,4,3,1,1,38,1,15.4987024270984,P1,5
2008,7,28,29,2,3,1,2,57,1,4.84011386704072,B2,4
2008,5,12,29,2,10,2,1,52,1,14.8006058627706,B4,5
2008,4,7,29,3,6,1,2,57,4,11.2416395946476,C56,25
2008,5,7,29,4,9,4,2,43,4,14.4561529826074,P65,8
2008,4,3,29,3,11,2,1,48,1,8.75842534187947,C5,5
2008,5,4,46,2,3,1,2,57,1,9.16477691910921,B2,1
2008,7,30,29,3,6,1,2,57,4,14.3276881143464,C56,6
2008,4,1,29,4,3,1,1,38,1,8.01019518683128,P1,15
2008,6,13,9,2,7,2,1,38,2,17.1778218715833,B23,10
